time,dir,queue,vehicles,mean_speed
1055.0,N,0,4,13.119953898744672
1055.0,E,0,8,8.5401866469915
1055.0,S,0,0,16.67
1056.0,W,0,3,11.392672717123576
1056.0,N,0,4,13.055409932319378
1056.0,E,0,6,8.32822826579199
1056.0,S,0,0,16.67
1057.0,W,0,3,12.812636112187805
1057.0,N,0,4,16.620003215505644
1057.0,E,0,6,7.964783851434147
1057.0,S,0,0,16.67
1058.0,W,0,2,13.20334051915215
1058.0,N,0,4,16.526199324131962
1058.0,E,0,6,7.940175661087512
1058.0,S,0,0,16.67
1059.0,W,0,3,12.9140271045823
1059.0,N,0,5,14.264986028154294
1059.0,E,1,6,10.656865179259107
1059.0,S,0,0,16.67
1060.0,W,0,4,11.95622058728161
1060.0,N,0,3,21.287984221525168
1060.0,E,0,6,10.874251675179462
1060.0,S,0,0,16.67
1061.0,W,0,3,13.698130573769854
1061.0,N,0,3,20.937935615547765
1061.0,E,1,6,13.883787020279868
1061.0,S,0,0,16.67
1062.0,W,0,4,13.154198932198673
1062.0,N,0,2,20.73055060867042
1062.0,E,1,6,13.707022729119341
1062.0,S,0,0,16.67
1063.0,W,0,3,14.48570402286094
1063.0,N,0,3,18.585030007053298
1063.0,E,1,7,13.624427843527467
1063.0,S,0,0,16.67
1064.0,W,0,2,16.28395473804854
1064.0,N,0,2,20.784061256224966
1064.0,E,1,8,13.59102461511603
1064.0,S,0,0,16.67
1065.0,W,0,2,16.355659018477667
1065.0,N,0,2,18.711417582653088
1065.0,E,2,8,13.348170246303862
1065.0,S,0,0,16.67
1066.0,W,0,1,16.107651816876068
1066.0,N,1,2,17.743183271567496
1066.0,E,2,9,13.237431962023006
1066.0,S,0,0,16.67
1067.0,W,0,1,16.09884022023475
1067.0,N,1,2,16.602033895971232
1067.0,E,3,9,12.472692855337236
1067.0,S,0,0,16.67
1068.0,W,0,1,15.93920697512517
1068.0,N,1,2,15.475572784567547
1068.0,E,3,9,12.186854946824887
1068.0,S,0,0,16.67
1069.0,W,0,2,15.514936549882822
1069.0,N,1,2,14.351602825963111
1069.0,E,4,9,11.762765963998552
1069.0,S,0,0,16.67
1070.0,W,0,1,15.75393710903358
1070.0,N,2,2,13.891145142448146
1070.0,E,4,9,11.434609663609564
1070.0,S,0,0,16.67
1071.0,W,0,1,16.111254588111947
1071.0,N,2,3,17.185700981007656
1071.0,E,5,8,11.034238849571404
1071.0,S,0,0,16.67
1072.0,W,0,1,16.051793294678387
1072.0,N,2,3,17.202109380728636
1072.0,E,5,9,10.669302620797616
1072.0,S,0,0,16.67
1073.0,W,0,1,16.189798268366317
1073.0,N,2,3,16.452068149891
1073.0,E,6,9,10.349822362862962
1073.0,S,0,0,16.67
1074.0,W,0,0,16.67
1074.0,N,2,3,15.702068149891002
1074.0,E,6,9,10.156787262450324
1074.0,S,0,0,16.67
1075.0,W,0,0,16.67
1075.0,N,2,3,14.952068149891002
1075.0,E,6,9,10.025021396736193
1075.0,S,0,0,16.67
1076.0,W,0,0,16.67
1076.0,N,2,3,14.202068149891002
1076.0,E,7,9,10.061562520618047
1076.0,S,0,0,16.67
1077.0,W,0,0,16.67
1077.0,N,2,3,13.922377639305797
1077.0,E,7,9,9.204054458501158
1077.0,S,0,0,16.67
1078.0,W,0,0,16.67
1078.0,N,3,3,13.899643680233087
1078.0,E,8,9,9.315989980593354
1078.0,S,0,0,16.67
1079.0,W,0,0,16.67
1079.0,N,3,3,13.891651947242256
1079.0,E,8,9,9.301794654878998
1079.0,S,0,0,16.67
1080.0,W,0,0,16.67
1080.0,N,3,4,15.894539808379914
1080.0,E,8,9,9.304825760880098
1080.0,S,0,0,16.67
1081.0,W,0,0,16.67
1081.0,N,3,4,16.193232055653382
1081.0,E,8,9,9.306122949204523
1081.0,S,0,0,16.67
1082.0,W,0,0,16.67
1082.0,N,2,5,10.471122000289185
1082.0,E,8,8,9.261111111111113
1082.0,S,0,1,13.6019095063973
1083.0,W,0,0,16.67
1083.0,N,1,4,10.886546909812962
1083.0,E,8,8,9.261111111111113
1083.0,S,0,1,13.95608970315729
1084.0,W,0,0,16.67
1084.0,N,0,3,12.390126690687714
1084.0,E,7,7,9.376875000000002
1084.0,S,0,1,14.282691033406394
1085.0,W,0,1,14.958384014163167
1085.0,N,0,3,13.132951324051607
1085.0,E,6,7,9.457682945203095
1085.0,S,0,1,14.923280645925065
1086.0,W,0,1,15.325580428823598
1086.0,N,0,2,18.32382094798475
1086.0,E,5,7,9.643133974227817
1086.0,S,0,2,14.82364875282827
1087.0,W,0,2,14.694942853051757
1087.0,N,0,1,24.535687580270462
1087.0,E,4,7,8.705538554354602
1087.0,S,0,2,15.406429454666082
1088.0,W,0,2,15.301522742226464
1088.0,N,0,1,25.176053483559517
1088.0,E,3,7,8.832638453248483
1088.0,S,0,3,15.19655365962699
1089.0,W,0,2,15.623854775148708
1089.0,N,0,0,27.78
1089.0,E,2,8,8.939959040474491
1089.0,S,0,4,15.187309541279916
1090.0,W,0,1,15.868236959082854
1090.0,N,0,0,27.78
1090.0,E,1,7,9.402918295833178
1090.0,S,0,4,15.376685809079444
1091.0,W,0,1,16.31445865378816
1091.0,N,0,0,27.78
1091.0,E,0,8,9.820751860027777
1091.0,S,0,4,15.575240844169638
1092.0,W,0,1,16.584953498703864
1092.0,N,0,0,27.78
1092.0,E,0,7,9.878196767971588
1092.0,S,0,4,15.586234157508308
1093.0,W,0,0,16.67
1093.0,N,0,0,27.78
1093.0,E,0,8,10.372959513207977
1093.0,S,0,4,15.542412156711384
1094.0,W,0,0,16.67
1094.0,N,0,0,27.78
1094.0,E,0,7,11.059423483989455
1094.0,S,0,4,15.55448396538522
1095.0,W,0,0,16.67
1095.0,N,0,0,27.78
1095.0,E,0,8,11.489569166478613
1095.0,S,0,4,15.542437358672426
1096.0,W,0,0,16.67
1096.0,N,0,0,27.78
1096.0,E,0,8,11.86752128549562
1096.0,S,0,4,15.653487440310364
1097.0,W,0,0,16.67
1097.0,N,0,0,27.78
1097.0,E,0,7,12.049461083781253
1097.0,S,0,4,15.71431583121933
1098.0,W,0,0,16.67
1098.0,N,0,0,27.78
1098.0,E,0,7,11.317998154792537
1098.0,S,0,3,15.437435154619113
1099.0,W,0,0,16.67
1099.0,N,0,0,27.78
1099.0,E,0,8,11.259821545982195
1099.0,S,0,3,15.436006509784715
1100.0,W,0,0,16.67
1100.0,N,0,0,27.78
1100.0,E,0,7,11.980018098774863
1100.0,S,0,2,15.243472967699248
1101.0,W,0,0,16.67
1101.0,N,0,0,27.78
1101.0,E,0,6,11.463447814781427
1101.0,S,0,2,14.992470187535911
1102.0,W,0,0,16.67
1102.0,N,0,0,27.78
1102.0,E,0,5,10.500739666377918
1102.0,S,0,2,14.265150590187808
1103.0,W,0,0,16.67
1103.0,N,0,0,27.78
1103.0,E,0,4,13.30159952789652
1103.0,S,0,1,15.045429068628948
1104.0,W,0,0,16.67
1104.0,N,0,0,27.78
1104.0,E,0,4,12.414225873815516
1104.0,S,0,1,15.04521304580245
1105.0,W,0,0,16.67
1105.0,N,0,0,27.78
1105.0,E,0,4,12.197560060700702
1105.0,S,0,1,15.10832763227496
1106.0,W,0,0,16.67
1106.0,N,0,0,27.78
1106.0,E,0,4,11.870676958110181
1106.0,S,0,1,15.068432289617851
1107.0,W,0,0,16.67
1107.0,N,0,0,27.78
1107.0,E,2,4,10.936836730258284
1107.0,S,0,1,15.032274861866393
1108.0,W,0,0,16.67
1108.0,N,0,0,27.78
1108.0,E,2,4,9.826416147478774
1108.0,S,0,1,14.746035265762941
1109.0,W,0,0,16.67
1109.0,N,0,0,27.78
1109.0,E,3,4,8.721712531770553
1109.0,S,0,1,13.621035265762941
1110.0,W,0,0,16.67
1110.0,N,0,0,27.78
1110.0,E,4,5,9.722334107582299
1110.0,S,0,0,16.67
1111.0,W,0,0,16.67
1111.0,N,0,0,27.78
1111.0,E,4,5,9.66968725307925
1111.0,S,0,0,16.67
1112.0,W,0,0,16.67
1112.0,N,0,0,27.78
1112.0,E,4,5,9.722446633001024
1112.0,S,0,0,16.67
1113.0,W,0,0,16.67
1113.0,N,0,0,27.78
1113.0,E,4,6,10.638084851097824
1113.0,S,0,0,16.67
1114.0,W,0,0,16.67
1114.0,N,0,0,27.78
1114.0,E,4,6,10.742023488825406
1114.0,S,0,0,16.67
1115.0,W,0,0,16.67
1115.0,N,0,0,27.78
1115.0,E,4,6,10.626196689303896
1115.0,S,0,0,16.67
1116.0,W,0,0,16.67
1116.0,N,0,0,27.78
1116.0,E,4,6,10.653542133694812
1116.0,S,0,0,16.67
1117.0,W,0,0,16.67
1117.0,N,0,0,27.78
1117.0,E,4,6,10.634194143400281
1117.0,S,0,0,16.67
1118.0,W,0,0,16.67
1118.0,N,0,0,27.78
1118.0,E,4,6,10.69166225560334
1118.0,S,0,0,16.67
1119.0,W,0,0,16.67
1119.0,N,0,0,27.78
1119.0,E,4,6,10.456407600887085
1119.0,S,0,0,16.67
1120.0,W,0,0,16.67
1120.0,N,0,0,27.78
1120.0,E,4,6,10.06767965280296
1120.0,S,0,0,16.67
1121.0,W,0,0,16.67
1121.0,N,0,0,27.78
1121.0,E,4,6,9.765484443546068
1121.0,S,0,0,16.67
1122.0,W,0,0,16.67
1122.0,N,0,0,27.78
1122.0,E,4,6,9.221361663897506
1122.0,S,0,0,16.67
1123.0,W,0,0,16.67
1123.0,N,0,0,27.78
1123.0,E,5,6,8.905372955130412
1123.0,S,0,0,16.67
1124.0,W,0,0,16.67
1124.0,N,0,0,27.78
1124.0,E,5,6,8.5261076470776
1124.0,S,0,0,16.67
1125.0,W,0,0,16.67
1125.0,N,0,0,27.78
1125.0,E,5,6,8.345798612237155
1125.0,S,0,0,16.67
1126.0,W,0,0,16.67
1126.0,N,0,0,27.78
1126.0,E,6,6,8.335226592881638
1126.0,S,0,0,16.67
1127.0,W,0,0,16.67
1127.0,N,0,0,27.78
1127.0,E,4,6,8.637422232960725
1127.0,S,0,0,16.67
1128.0,W,0,0,16.67
1128.0,N,0,0,27.78
1128.0,E,2,4,8.730480992754114
1128.0,S,0,0,16.67
1129.0,W,0,0,16.67
1129.0,N,0,1,22.14743096163693
1129.0,E,1,4,9.349995364175966
1129.0,S,0,0,16.67
1130.0,W,0,0,16.67
1130.0,N,0,1,22.692192882357265
1130.0,E,0,4,9.793967111364873
1130.0,S,0,0,16.67
1131.0,W,0,1,15.589020988499978
1131.0,N,0,1,23.111447052692164
1131.0,E,0,2,11.929006157051004
1131.0,S,0,0,16.67
1132.0,W,0,2,14.94107350533939
1132.0,N,0,2,18.951338253375518
1132.0,E,0,2,12.102199423374737
1132.0,S,0,0,16.67
1133.0,W,0,2,15.405907965464753
1133.0,N,0,2,20.009009384697208
1133.0,E,0,2,12.32090471166253
1133.0,S,0,0,16.67
1134.0,W,0,3,15.235236479968641
1134.0,N,0,2,20.95819015468159
1134.0,E,0,1,13.463508637823502
1134.0,S,0,0,16.67
1135.0,W,0,3,15.55119258309341
1135.0,N,0,2,21.92882794747865
1135.0,E,0,1,14.05844227620178
1135.0,S,0,0,16.67
1136.0,W,0,3,15.239834721832239
1136.0,N,0,1,24.979107636647107
1136.0,E,0,1,13.69522063334296
1136.0,S,0,0,16.67
1137.0,W,0,2,15.082648146562535
1137.0,N,0,1,25.510420799235156
1137.0,E,0,0,16.67
1137.0,S,0,0,16.67
1138.0,W,0,2,15.699507066551853
1138.0,N,0,1,22.313470204472296
1138.0,E,0,0,16.67
1138.0,S,0,0,16.67
1139.0,W,0,2,15.692435785373991
1139.0,N,0,1,22.81310433039417
1139.0,E,0,0,16.67
1139.0,S,0,0,16.67
1140.0,W,0,1,15.323556919079323
1140.0,N,0,1,23.20123382256225
1140.0,E,0,0,16.67
1140.0,S,0,0,16.67
1141.0,W,0,0,16.67
1141.0,N,0,2,18.583658030923296
1141.0,E,0,0,16.67
1141.0,S,0,0,16.67
1142.0,W,0,0,16.67
1142.0,N,0,2,19.74467532955187
1142.0,E,0,0,16.67
1142.0,S,0,0,16.67
1143.0,W,0,0,16.67
1143.0,N,0,2,23.10642935878571
1143.0,E,0,0,16.67
1143.0,S,0,0,16.67
1144.0,W,0,0,16.67
1144.0,N,0,2,23.695498972770807
1144.0,E,0,0,16.67
1144.0,S,0,0,16.67
1145.0,W,0,0,16.67
1145.0,N,0,1,24.674010187262752
1145.0,E,0,0,16.67
1145.0,S,0,0,16.67
1146.0,W,0,0,16.67
1146.0,N,0,1,25.0788830175389
1146.0,E,0,0,16.67
1146.0,S,0,0,16.67
1147.0,W,0,0,16.67
1147.0,N,0,0,27.78
1147.0,E,0,0,16.67
1147.0,S,0,0,16.67
1148.0,W,0,0,16.67
1148.0,N,0,0,27.78
1148.0,E,0,0,16.67
1148.0,S,0,0,16.67
1149.0,W,0,0,16.67
1149.0,N,0,0,27.78
1149.0,E,0,0,16.67
1149.0,S,0,0,16.67
1150.0,W,0,0,16.67
1150.0,N,0,0,27.78
1150.0,E,0,0,16.67
1150.0,S,0,0,16.67
1151.0,W,0,0,16.67
1151.0,N,0,0,27.78
1151.0,E,0,0,16.67
1151.0,S,0,0,16.67
1152.0,W,0,0,16.67
1152.0,N,0,0,27.78
1152.0,E,0,0,16.67
1152.0,S,0,0,16.67
1153.0,W,0,0,16.67
1153.0,N,0,0,27.78
1153.0,E,0,0,16.67
1153.0,S,0,0,16.67
1154.0,W,0,0,16.67
1154.0,N,0,0,27.78
1154.0,E,0,0,16.67
1154.0,S,0,0,16.67
1155.0,W,0,0,16.67
1155.0,N,0,0,27.78
1155.0,E,0,0,16.67
1155.0,S,0,0,16.67
1156.0,W,0,0,16.67
1156.0,N,0,0,27.78
1156.0,E,0,0,16.67
1156.0,S,0,0,16.67
1157.0,W,0,0,16.67
1157.0,N,0,0,27.78
1157.0,E,0,0,16.67
1157.0,S,0,0,16.67
1158.0,W,0,0,16.67
1158.0,N,0,0,27.78
1158.0,E,0,0,16.67
1158.0,S,0,0,16.67
1159.0,W,0,0,16.67
1159.0,N,0,0,27.78
1159.0,E,0,0,16.67
1159.0,S,0,0,16.67
1160.0,W,0,0,16.67
1160.0,N,0,0,27.78
1160.0,E,0,0,16.67
1160.0,S,0,0,16.67
1161.0,W,0,0,16.67
1161.0,N,0,0,27.78
1161.0,E,0,0,16.67
1161.0,S,0,0,16.67
1162.0,W,0,0,16.67
1162.0,N,0,0,27.78
1162.0,E,0,0,16.67
1162.0,S,0,0,16.67
1163.0,W,0,0,16.67
1163.0,N,0,0,27.78
1163.0,E,0,0,16.67
1163.0,S,0,0,16.67
1164.0,W,0,0,16.67
1164.0,N,0,0,27.78
1164.0,E,0,0,16.67
1164.0,S,0,0,16.67
1165.0,W,0,0,16.67
1165.0,N,0,0,27.78
1165.0,E,0,0,16.67
1165.0,S,0,0,16.67
1166.0,W,0,0,16.67
1166.0,N,0,0,27.78
1166.0,E,0,0,16.67
1166.0,S,0,0,16.67
1167.0,W,0,0,16.67
1167.0,N,0,0,27.78
1167.0,E,0,0,16.67
1167.0,S,0,0,16.67
1168.0,W,0,0,16.67
1168.0,N,0,0,27.78
1168.0,E,0,0,16.67
1168.0,S,0,0,16.67
1169.0,W,0,0,16.67
1169.0,N,0,0,27.78
1169.0,E,0,0,16.67
1169.0,S,0,0,16.67
1170.0,W,0,0,16.67
1170.0,N,0,0,27.78
1170.0,E,0,0,16.67
1170.0,S,0,0,16.67
1171.0,W,0,0,16.67
1171.0,N,0,0,27.78
1171.0,E,0,0,16.67
1171.0,S,0,0,16.67
1172.0,W,0,0,16.67
1172.0,N,0,0,27.78
1172.0,E,0,0,16.67
1172.0,S,0,0,16.67
1173.0,W,0,0,16.67
1173.0,N,0,0,27.78
1173.0,E,0,0,16.67
1173.0,S,0,0,16.67
1174.0,W,0,0,16.67
1174.0,N,0,0,27.78
1174.0,E,0,0,16.67
1174.0,S,0,0,16.67
1175.0,W,0,0,16.67
1175.0,N,0,0,27.78
1175.0,E,0,0,16.67
1175.0,S,0,0,16.67
1176.0,W,0,0,16.67
1176.0,N,0,0,27.78
1176.0,E,0,0,16.67
1176.0,S,0,0,16.67
1177.0,W,0,0,16.67
1177.0,N,0,0,27.78
1177.0,E,0,0,16.67
1177.0,S,0,0,16.67
1178.0,W,0,0,16.67
1178.0,N,0,0,27.78
1178.0,E,0,0,16.67
1178.0,S,0,0,16.67
1179.0,W,0,0,16.67
1179.0,N,0,0,27.78
1179.0,E,0,0,16.67
1179.0,S,0,0,16.67
1180.0,W,0,0,16.67
1180.0,N,0,0,27.78
1180.0,E,0,0,16.67
1180.0,S,0,0,16.67
1181.0,W,0,0,16.67
1181.0,N,0,0,27.78
1181.0,E,0,0,16.67
1181.0,S,0,0,16.67
1182.0,W,0,0,16.67
1182.0,N,0,0,27.78
1182.0,E,0,0,16.67
1182.0,S,0,0,16.67
1183.0,W,0,0,16.67
1183.0,N,0,0,27.78
1183.0,E,0,0,16.67
1183.0,S,0,0,16.67
1184.0,W,0,0,16.67
1184.0,N,0,0,27.78
1184.0,E,0,0,16.67
1184.0,S,0,0,16.67
1185.0,W,0,0,16.67
1185.0,N,0,0,27.78
1185.0,E,0,0,16.67
1185.0,S,0,0,16.67
1186.0,W,0,0,16.67
1186.0,N,0,0,27.78
1186.0,E,0,0,16.67
1186.0,S,0,0,16.67
1187.0,W,0,0,16.67
1187.0,N,0,0,27.78
1187.0,E,0,0,16.67
1187.0,S,0,0,16.67
1188.0,W,0,0,16.67
1188.0,N,0,0,27.78
1188.0,E,0,0,16.67
1188.0,S,0,0,16.67
1189.0,W,0,0,16.67
1189.0,N,0,0,27.78
1189.0,E,0,0,16.67
1189.0,S,0,0,16.67
1190.0,W,0,0,16.67
1190.0,N,0,0,27.78
1190.0,E,0,0,16.67
1190.0,S,0,0,16.67
1191.0,W,0,0,16.67
1191.0,N,0,0,27.78
1191.0,E,0,0,16.67
1191.0,S,0,0,16.67
1192.0,W,0,0,16.67
1192.0,N,0,0,27.78
1192.0,E,0,0,16.67
1192.0,S,0,0,16.67
1193.0,W,0,0,16.67
1193.0,N,0,0,27.78
1193.0,E,0,0,16.67
1193.0,S,0,0,16.67
1194.0,W,0,0,16.67
1194.0,N,0,0,27.78
1194.0,E,0,0,16.67
1194.0,S,0,0,16.67
1195.0,W,0,0,16.67
1195.0,N,0,0,27.78
1195.0,E,0,0,16.67
1195.0,S,0,0,16.67
1196.0,W,0,0,16.67
1196.0,N,0,0,27.78
1196.0,E,0,0,16.67
1196.0,S,0,0,16.67
1197.0,W,0,0,16.67
1197.0,N,0,0,27.78
1197.0,E,0,0,16.67
1197.0,S,0,0,16.67
1198.0,W,0,0,16.67
1198.0,N,0,0,27.78
1198.0,E,0,0,16.67
1198.0,S,0,0,16.67
1199.0,W,0,0,16.67
1199.0,N,0,0,27.78
1199.0,E,0,0,16.67
1199.0,S,0,0,16.67
1200.0,W,0,0,16.67
1200.0,N,0,0,27.78
1200.0,E,0,0,16.67
1200.0,S,0,0,16.67
1201.0,W,0,0,16.67
1201.0,N,0,0,27.78
1201.0,E,0,0,16.67
1201.0,S,1,1,12.502500000000001
1202.0,W,0,0,16.67
1202.0,N,0,0,27.78
1202.0,E,0,0,16.67
1202.0,S,0,1,12.834246127520457
1203.0,W,0,0,16.67
1203.0,N,0,0,27.78
1203.0,E,0,0,16.67
1203.0,S,0,1,13.285431364822436
1204.0,W,0,1,13.937862311825157
1204.0,N,0,1,21.961060602848885
1204.0,E,0,0,16.67
1204.0,S,0,1,13.762425158362603
1205.0,W,0,1,14.45794677428552
1205.0,N,0,2,17.59059042859357
1205.0,E,0,0,16.67
1205.0,S,0,1,14.26948440531036
1206.0,W,0,2,12.909753596362192
1206.0,N,0,2,18.480064906398766
1206.0,E,0,2,13.05233620519942
1206.0,S,0,3,10.538420588892667
1207.0,W,0,2,13.916114904631161
1207.0,N,0,2,19.68371168575017
1207.0,E,0,2,13.798098692572268
1207.0,S,0,3,12.108777735687807
1208.0,W,0,3,13.801059123440954
1208.0,N,0,2,20.523707263396354
1208.0,E,0,3,14.536953293707306
1208.0,S,0,3,13.584727925571395
1209.0,W,0,3,14.967231851499836
1209.0,N,0,3,18.5851387292104
1209.0,E,0,3,15.51849827354636
1209.0,S,0,5,13.238499963510424
1210.0,W,0,3,14.82302083425731
1210.0,N,0,3,19.285301305141047
1210.0,E,0,3,16.5786228163414
1210.0,S,0,5,13.767689424728975
1211.0,W,0,3,14.223471838296806
1211.0,N,0,3,18.605735443246513
1211.0,E,0,3,16.97615112177545
1211.0,S,0,5,14.408493712319437
1212.0,W,0,3,13.447044700455907
1212.0,N,0,2,21.48994861095501
1212.0,E,0,3,16.755631390317888
1212.0,S,0,5,15.07844621580173
1213.0,W,0,2,16.19066280043678
1213.0,N,0,3,20.543965154149905
1213.0,E,0,3,16.928254819229785
1213.0,S,0,6,14.228687630874097
1214.0,W,0,1,15.452309649791248
1214.0,N,0,3,20.133077492534973
1214.0,E,0,3,17.021005140055905
1214.0,S,0,6,14.448887625718836
1215.0,W,0,0,16.67
1215.0,N,0,3,19.541770517865444
1215.0,E,0,3,16.162902386983873
1215.0,S,0,6,14.835791852644522
1216.0,W,0,0,16.67
1216.0,N,0,2,21.232187813804458
1216.0,E,0,1,16.316152863150307
1216.0,S,0,7,14.21323074132307
1217.0,W,0,1,15.707516105051834
1217.0,N,0,3,20.464205540477558
1217.0,E,0,1,16.22324630190071
1217.0,S,0,7,14.908637850076541
1218.0,W,0,2,16.33559625113179
1218.0,N,0,3,20.282488155991793
1218.0,E,0,1,15.28648054981018
1218.0,S,0,7,14.264568475293036
1219.0,W,0,3,16.442429970247527
1219.0,N,0,4,18.72559357847265
1219.0,E,0,0,16.67
1219.0,S,0,7,12.693399601236212
1220.0,W,0,4,15.483169925708868
1220.0,N,1,4,18.47854791529732
1220.0,E,0,0,16.67
1220.0,S,0,5,15.189165993856767
1221.0,W,0,4,15.087020364503797
